"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"107","CrunchetApp","#tbt to  @deanie_babies  @alex_bordy  just chillin' with the bros at #coachella2018 #goodtimes <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>
When the… https://t.co/aYynhyBo1h",0,1,0,0,NA,NA
"108","DaKingMC","Tbt .... Mood....<ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> #daretobegreat #kingmotivatorkm2 #coachella2018… https://t.co/PuMl9i4Pyt",0,0,0,0,-84.3640829,33.7589188
"109","damnitsbieburr","RT @JUSTINBIEBEREXZ: THIS IS THE BEST OF 2018, WITHOUT ANY DOUBT, AND I NEED A SONG OF THESE TWO LEGENDS #Coachella2018 https://t.co/EmtW9Y…",533,0,0,0,-96.3404298,36.6631035
"110","DaphneLopez17","RT @zakailasavage: A look<U+2728><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>

Here is my Coachella inspired look! I hope you guys like it!<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>

Full details on ig(zakailasavage)

#Coachella20…",12,0,1,1,-95.2621553,29.9988312
"111","dashboardclicki","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"112","decathlonfactor","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"113","decisiveblackbe","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"114","dendritevanquis","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"115","Devanampriyan07","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"116","DiceSebina","Had our physical fitness training today and I lost weight according to the height and weight portion...don’t know h… https://t.co/f3YbXIM7bj",0,1,-1,1,-121.8863286,37.3382082
"117","DimaluoRemfo","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,40.3078719,46.8490381
"118","Dinesh2121995","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.1197754,9.9252007
"119","DineshK49325877","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"120","Dineshvfc1","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"121","discoveredreite","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"122","distressedclump","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"123","Divi2626","After the Vacation #Nayanthara  @VigneshShivN  #BackToWork Mode #coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/jXrCmASOK2",0,4,0,0,76.9558321,11.0168445
"124","DJMOESKIENO","Artist: @DRIPBOIWILSON
Song: WANT U 
AVAILABLE ON #ITUNES #SPOTIFY #TIDAL
.
.
.
.
#BROOKLYN 
#NYC 
#SMG 
#FRIYAY… https://t.co/v4prP79FrI",0,1,1,1,-74.2179326,43.2994285
"125","Dltop070","RT @bigclitleelee: #Coachella2018 Slaying like @Beyonce did for #Beychella https://t.co/yylRU53RWn",25,0,1,1,-81.5157535,27.6648274
"126","dmorris81","@1065KWHL do you not consider @aperfectcircle a rock band? #Coachella2018",0,0,0,0,-149.9002778,61.2180556
"127","dna","RT @dnaAfterHrs: #Nayanthara and beau #VigneshShivn's fans go crazy over their love-struck pictures at #Coachella2018 https://t.co/BM8FofyU…",3,0,0,0,78.96288,20.593684
"128","dnaAfterHrs","#Nayanthara and beau #VigneshShivn's fans go crazy over their love-struck pictures at #Coachella2018… https://t.co/NJzNmSG8Nc",3,8,0,0,78.96288,20.593684
"129","DobriDinev","#fisher #fisherman #Coachella2018 #Coachella shit fam, i'm losing it 
https://t.co/2uWEHz161t",0,0,-2,2,23.3218675,42.6977082
"130","Dolanbixth1990","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>

#Coache…",155,0,0,0,NA,NA
"131","DpakVj","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.2137365,12.5186113
"132","drakethesnakec1","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"133","drewf4so","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,-63.616672,-38.416097
"134","drugxofbieber","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,NA,NA
"135","dryshampooqueen","On the bright side... my make up addiction is still cheaper than a cocaine addiction. <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F> #makeupJunkie #makeup… https://t.co/hwHnK9KN6e",0,1,2,2,NA,NA
"136","dzumizunenteru","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,-75.977985,36.8529263
"137","earthlynn","RT @EARTHLYNN1: YOU ROCKED #Coachella2018 @KALIUCHIS! This IS A beautiful collab with @tylerthecreator AND @Bootsy_Collins! ""So if you need…",1,0,1,1,-118.3286614,34.0928092
"138","EARTHLYNN1","YOU ROCKED #Coachella2018 @KALIUCHIS! This IS A beautiful collab with @tylerthecreator AND @Bootsy_Collins! ""So if… https://t.co/jVvNkcmI30",1,2,1,1,-118.3286614,34.0928092
"139","EdithLopezV16","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,-119.4179324,36.778261
"140","Ekamberl","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,80.2707184,13.0826802
"141","ellalxuisee__","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,-1.2577263,51.7520209
"142","ellamarelle","RT @ellamarelle: Dua: no, not from my last ex-boyfriend, because he's boring

Paul: (check the video)

that shade was subtle but feels like…",12,0,1,1,NA,NA
"143","Emo_Carmella","RT @DolanTwinsPhoto: Grayson and Ethan with James - #Coachella2018 - Day 2 - Week 1 .

@GraysonDolan @EthanDolan 
@jamescharles https://t.c…",91,0,0,0,NA,NA
"144","Empoweredlatin1","The ultimate #Entertainer #janetjackson  
#Janet25 #Coachella2018 #SOTW2018 https://t.co/FuGFqoF8Fh",0,7,0,0,NA,NA
"145","emuskaa_","RT @laurievdburgt: here’s the annual “I’m not at Coachella” tweet #Coachella2018 https://t.co/iEHePvHbVz",1871,0,0,0,17.7720353,49.2162296
"146","EnesAtli5","RT @funswingcouple: Hanging out by the pool today. Message us if you would like to join in the fun.  #Coachella2018 https://t.co/TRPBa9j6xD",8,0,2,2,NA,NA
"147","envelopeincircl","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"148","erbiumtable","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"149","erikmichaelg","All gold everything <U+2728> #BowDown #IBeenOn #HTown #Coachella2018 #Beychella  https://t.co/0NRtRu7xrl",0,0,1,1,-95.3698028,29.7604267
"150","erikmichaelg","Take me back please! Coachella 2018 Day 1 #Coachella2018 #Beychella  https://t.co/1g44s8K2qk",0,0,0,0,-95.3698028,29.7604267
"151","erikmichaelg","Flow, blow, what's the difference?
...keep the scales tippin'
Like 4-4s, like I'm from the H-
O-U-S-T-O-N… https://t.co/83IKwAfLB4",0,0,0,0,-95.3698028,29.7604267
"152","Eswari46662549","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,77.7566523,8.7139126
"153","Ethiraj87583299","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,79.7036402,12.8341735
"154","Etreadgold","RT @thenewnine: We are so obsessed with @regrettesband. We talked to the band before they took the stage at #Coachella2018 https://t.co/T1u…",1,0,0,0,-97.7430608,30.267153
"155","eunbug","#coachella2018, you were worth every piece of dust that still lives in my lungs. https://t.co/AcTUaUur6V",0,2,0,0,-118.2436849,34.0522342
"156","eunjinzzangnim","RT @heyitzLou: .@XJapanOfficial was definitely the best act I saw at @coachella this year. #xjapan #yoshiki #coachella #<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> #Coachella201…",551,0,1,1,127.9784585,37.6639976
"157","EvgeniaNefedeva","RT @Tier1Creative: Sears tower again. Much more simplistic #art #abstractexpressionism #abstractpainting #abstractartist #abstractart #arts…",5,0,-1,1,37.6172999,55.755826
"158","ewatson_584","RT @Keith_McPherson: <ed><U+00A0><U+00BE><ed><U+00B7><U+009F><U+200D><U+2642><U+FE0F>“Bounce” - @flatbushzombies @meechisdead @ZOMBIEJuicee @coachella #flatbushzombies #fbz #zombiegang #day2 #flatbus…",1504,0,0,0,-88.0978151,36.0589486
"159","exclamationharp","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"160","FalseSenseOfSec","Beyonce Performs 'Sorry' Live At Coachella 2018 #beyonce #beychella #coachella #coachella2018 #sorry https://t.co/SPpQtlOenY",0,0,-2,2,NA,NA
"161","FalseSenseOfSec","Beyonce Performs 'Sorry' Live At Coachella 2018 #beyonce #beychella #coachella #coachella2018 #sorry https://t.co/SPpQtlOenY",0,0,-2,2,NA,NA
"162","FalseSenseOfSec","Ariana Grande performs 'No Tears Left To Cry' Live At Coachella #coachella #coachella2018 #arianagrande… https://t.co/NIqSCGw0XN",0,0,-1,1,NA,NA
"163","FalseSenseOfSec","Ariana Grande performs 'No Tears Left To Cry' Live At Coachella #coachella #coachella2018 #arianagrande… https://t.co/NIqSCGw0XN",0,0,-1,1,NA,NA
"164","farmacia_ga","RT @PolaroidSun: The new PLD 6038/S/X interpreted by @karadeltoro. #Thanks #PolaroidEyewear #Coachella #Coachella2018 #Festival #California…",4,0,0,0,-3.7034155,40.444869
"165","fatnayoyo","Cutes<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> justinbieber #purpose #cute #beliebers #coachella2018 #justinbieber… https://t.co/aic8EDEAP5",2,1,1,1,0.1050557,38.8387992
"166","faxoxygen","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"167","FelimarMarquez","RT @AjionaAlexus: #TheWeeknd vocals right now are........<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+2B50><U+FE0F>
#Coachella2018",18,0,1,1,-66.58973,6.42375
"168","fibbertalk","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"169","FiliterBaker","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,41.0002049,56.3509682
"170","forearmname","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"171","Fra_R10","#Nostalgia #coachella #takemeback #coachella2018 <ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><U+2763><U+FE0F><U+2600><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B7><U+00BA> @ Coachella, California https://t.co/14yKUdzT7T",0,0,0,0,12.56738,41.87194
"172","freeboardkogi","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"173","freshfaguette","RT @derekachadwick: Didn’t wanna get y’all wet #Coachella2018 https://t.co/1UyB58AbD3",216,0,0,0,-96.643233,40.812978
"174","frozayninmybed","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,-118.2436849,34.0522342
"175","fukuchriss","RT @tyse_tyse_baby: Disposable cameras are so much better @fukuchriss @mckensiehicks #COACHELLA2018 https://t.co/s8fWrDfJOw",2,0,1,1,NA,NA
"176","function7007","RT @OfficialJRome: It was a true honor sharing the stage with such greatness.  Had a blast on this project with y'all!
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @kiandrasmusic
@di…",12,0,2,2,NA,NA
"177","function7007","RT @OfficialJRome: It was a true honor sharing the stage with such greatness.  Had a blast on this project with y'all!
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @kiandrasmusic
@di…",12,0,2,2,NA,NA
"178","function7007","RT @BiancaXaviera_: Your Fav...
Have never
Could never
Will never 

Beyonce is just... better. No debate.

#Beychella2 #Coachella2018 #BeyH…",71,0,1,1,NA,NA
"179","function7007","RT @BiancaXaviera_: Your Fav...
Have never
Could never
Will never 

Beyonce is just... better. No debate.

#Beychella2 #Coachella2018 #BeyH…",71,0,1,1,NA,NA
"180","funnyblackdude","Black &amp; White because that’s what we are. #FBF #Coachella2018 https://t.co/P2wxsVQAhI",0,9,0,0,-118.2362368,33.9793223
"181","gabiropick1976","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,37.6172999,55.755826
"182","GabrielLifeNow","RT @SidewalkHustle: That Fenty glow <U+26A1><U+FE0F> 

#Coachella2018 #Puma #Fenty #Sneakers 

https://t.co/CcULpcWmeD https://t.co/BXzX4i1Oyl",16,0,1,1,-43.1728965,-22.9068467
"183","GagaTanes","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"184","GalloFeliz","BROCKHAMPTON- GOLD #coachella #coachella2018 #brockhampton @ Coachella Fest https://t.co/TBVzH8MHHK",0,0,1,1,-106.4914272,31.7488923
"185","ganesh_raju_c","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,79.1324986,12.9165167
"186","Ganesh20633713","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"187","GaneshD58079282","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"188","geminidmv_","RT @geminidmv_: Somebody say spring?? <ed><U+00A0><U+00BD><ed><U+00B1><U+0081><ed><U+00A0><U+00BD><ed><U+00B1><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> #GeminiDMV #dmvmakeupartist #makeup #makeupartist #mua #Coachella2018 #broccolicityfestival 

Fol…",1,0,0,0,-84.3640829,33.7589188
"189","GichinGamarra","#Saturday Do you know #COACHELLA2018 ?
https://t.co/iJwAmVcDwv",0,1,0,0,-77.1259843,-12.0508491
"190","glaymiwako","RT @setlistfm: We talked to @YoshikiOfficial of @XJapanOfficial about #Coachella2018, performing decades-old hits and the band's first full…",430,0,0,0,NA,NA
"191","GLMRxGabriella","Shinin’ on Day 2 for coachella

#coachella #coachella2018 #california  #mua… https://t.co/cR0aF5PWBX",0,0,0,0,-80.1917902,25.7616798
"192","goddessartio","RT @tyse_tyse_baby: Disposable cameras are so much better @fukuchriss @mckensiehicks #COACHELLA2018 https://t.co/s8fWrDfJOw",2,0,1,1,-6.044589,52.9808207
"193","Godthara","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"194","gokulkr39631689","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"195","Gokulkrish6612","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.7801544,10.0731315
"196","Gokulsrinivash","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.1792434,11.442882
"197","Gopi181994bala","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.1460142,11.664325
"198","goutham56866030","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"199","GovaHiphop","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,76.9558321,11.0168445
"200","Govardh69654638","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,79.8945297,17.9281222
"201","graywingearing","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>

#Coache…",155,0,0,0,-82.1273312,34.9481741
"202","grethan4164","RT @DolanTwinsPhoto: Dammmmmmn <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#Coachella2018 

@GraysonDolan @EthanDolan https://t.co/OS80Hr8lpL",12,0,0,0,NA,NA
"203","grethan4164","RT @DolanTwinsPhoto: Ethan and Grayson with James - #Coachella2018 - Day 3 - Week 1. 

@GraysonDolan @EthanDolan 
@jamescharles https://t.c…",13,0,0,0,NA,NA
"204","grethan4164","RT @DolanTwinsPhoto: The Dolan Twins and James - Coachella - Day 2 - week one - 2k18

@GraysonDolan @EthanDolan @jamescharles 
#Coachella20…",18,0,0,0,NA,NA
"205","grethan4164","RT @DolanTwinsPhoto: Kings of Coachella <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>

Bandanas <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#Coachella2018 - Day 3 - Week one

@GraysonDolan @EthanDolan https://t.co/LB6YvCDY…",34,0,0,0,NA,NA
"206","grethan4164","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1>

#Coachel…",208,0,0,0,NA,NA
"207","grethan4164","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>

#Coache…",155,0,0,0,NA,NA
"208","grinningpanic","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"209","GuruPandi15","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,77.5275463,9.4653377
